insee_code;nb_households;nb_inhabitants;consumption_units;median_income;taxable_households_rate;solo_median_income;family_median_income
76350;160.0;404.0;269.4;25350.0;;;
76351;77021.0;158423.0;112255.0;20180.0;-14.3;19600.0;24720.0
76352;144.0;349.0;233.4;23000.0;;;
76353;44.0;100.0;70.5;24290.0;;;
76354;570.0;1436.0;952.0;28850.0;;;
76355;345.0;768.0;530.5;22980.0;;;
76356;45.0;124.0;78.3;21930.0;;;
76357;142.0;383.0;250.0;27690.0;;;
76358;106.0;227.0;159.1;21070.0;;;
76359;61.0;148.0;100.1;25010.0;;;
76360;253.0;638.0;420.5;22350.0;;;
76361;256.0;732.0;466.7;27640.0;;;
76362;132.0;297.0;206.8;23300.0;;;
76363;195.0;465.0;316.5;22730.0;;;
76364;122.0;299.0;200.5;21960.0;;;
76365;81.0;210.0;136.3;22490.0;;;
76366;1851.0;3965.0;2778.8;21270.0;-12.2;19260.0;23650.0
76367;1122.0;2919.0;1915.3;28650.0;-18.9;;30660.0
76368;123.0;353.0;226.2;25570.0;;;
76369;207.0;518.0;344.7;24990.0;;;
76370;145.0;398.0;256.9;23870.0;;;
76371;;;;;;;
76372;152.0;395.0;257.2;20060.0;;;
76373;114.0;284.0;189.0;22170.0;;;
76374;558.0;1141.0;822.8;20170.0;;;
76375;129.0;306.0;209.1;25690.0;;;
76377;1464.0;3706.0;2453.5;31100.0;-21.0;;32580.0
76378;765.0;1761.0;1212.1;24060.0;;;
76379;67.0;165.0;108.1;20740.0;;;
76380;123.0;313.0;208.8;24670.0;;;
76381;54.0;125.0;86.3;21930.0;;;
76382;453.0;1152.0;761.7;24400.0;;;
76383;;;;;;;
76384;3916.0;8168.0;5779.4;19530.0;-12.7;19980.0;23140.0
76385;607.0;1514.0;1007.4;24750.0;;;
76386;159.0;408.0;268.5;24520.0;;;
76387;149.0;401.0;259.0;23860.0;;;
76388;190.0;469.0;312.2;25500.0;;;
76389;73.0;185.0;123.6;23630.0;;;
76390;501.0;1213.0;820.3;22010.0;;;
76391;961.0;2323.0;1571.4;27440.0;-16.1;;29840.0
76392;576.0;1225.0;864.8;20480.0;;;
76393;;;;;;;
76394;278.0;655.0;446.4;21890.0;;;
76395;216.0;506.0;347.6;22440.0;;;
76396;145.0;355.0;235.7;25540.0;;;
76397;396.0;885.0;609.9;20870.0;;;
76398;305.0;796.0;520.3;24120.0;;;
76399;75.0;171.0;117.6;23140.0;;;
76400;1003.0;2045.0;1479.2;22490.0;-13.9;;24760.0
76401;1114.0;2560.0;1757.2;22900.0;-14.4;;24770.0
76402;2615.0;6224.0;4190.4;22540.0;-13.9;20400.0;24940.0
76403;91.0;195.0;137.5;23570.0;;;
76404;480.0;1296.0;842.5;28030.0;;;
76405;82.0;214.0;139.8;24470.0;;;
76406;149.0;411.0;262.6;25010.0;;;
76407;126.0;323.0;212.4;24840.0;;;
76408;397.0;1095.0;702.5;25090.0;;;
76409;338.0;928.0;597.2;26260.0;;;
76410;5231.0;10570.0;7531.0;18590.0;-10.9;18880.0;23370.0
76411;104.0;241.0;164.6;22320.0;;;
76412;297.0;742.0;495.6;25470.0;;;
76413;178.0;420.0;286.0;22850.0;;;
76414;665.0;1571.0;1070.0;24570.0;;;
76415;130.0;331.0;220.1;21600.0;;;
76416;126.0;348.0;220.6;23390.0;;;
76417;160.0;417.0;275.0;22040.0;;;
76418;418.0;1064.0;701.5;23170.0;;;
76419;59.0;147.0;99.0;27410.0;;;
76420;142.0;356.0;235.6;22360.0;;;
76421;352.0;941.0;608.1;26190.0;;;
76422;111.0;259.0;177.7;21020.0;;;
76423;82.0;174.0;124.2;19280.0;;;
76424;87.0;213.0;141.6;21580.0;;;
76425;99.0;313.0;191.9;26000.0;;;
76426;69.0;155.0;106.7;22300.0;;;
76427;352.0;861.0;581.5;22740.0;;;
76428;;;;;;;
76429;3586.0;7910.0;5518.0;28210.0;-19.8;23330.0;31420.0
76430;54.0;136.0;88.7;20360.0;;;
76431;;;;;;;
76432;99.0;238.0;161.0;20980.0;;;
76433;284.0;773.0;495.7;24260.0;;;
76434;411.0;1141.0;724.1;26150.0;;;
76435;295.0;820.0;524.3;22030.0;;;
76436;259.0;576.0;401.7;25990.0;;;
76437;234.0;583.0;388.3;22240.0;;;
76438;100.0;231.0;160.3;21760.0;;;
76439;127.0;338.0;221.0;24610.0;;;
76440;76.0;192.0;127.8;22860.0;;;
76441;259.0;609.0;418.5;21680.0;;;
76442;231.0;565.0;383.4;22660.0;;;
76443;320.0;866.0;554.7;25350.0;;;
76445;225.0;576.0;377.8;22880.0;;;
76446;513.0;1282.0;850.7;32060.0;;;
76447;7093.0;15699.0;10923.9;23820.0;-14.2;22180.0;25900.0
76448;592.0;1510.0;999.4;26740.0;;;
76449;185.0;476.0;314.6;24450.0;;;
76450;100.0;239.0;162.4;24160.0;;;
76451;7639.0;16288.0;11483.4;28790.0;-23.2;22430.0;33890.0
76452;2096.0;4624.0;3219.2;23000.0;-14.8;19870.0;25240.0
76453;402.0;1036.0;683.7;26000.0;;;
76454;;;;;;;
76455;122.0;334.0;214.3;21300.0;;;
76456;307.0;786.0;519.2;23200.0;;;
76457;398.0;920.0;624.2;22970.0;;;
76458;52.0;140.0;89.9;23620.0;;;
76459;128.0;315.0;210.8;22050.0;;;
76460;243.0;504.0;362.5;20970.0;;;
76461;148.0;387.0;250.4;22810.0;;;
76462;2313.0;4422.0;3245.3;19450.0;-12.1;18810.0;22490.0
76463;268.0;644.0;438.0;22790.0;;;
76464;897.0;2391.0;1553.9;27350.0;-18.7;;29060.0
76465;218.0;532.0;358.8;21040.0;;;
76467;532.0;1222.0;836.9;23240.0;;;
76468;503.0;1339.0;874.9;24570.0;;;
76469;172.0;424.0;284.2;21660.0;;;
76470;248.0;673.0;434.7;23440.0;;;
76471;403.0;993.0;665.8;25220.0;;;
76472;278.0;706.0;466.8;21030.0;;;
76473;304.0;760.0;507.3;24160.0;;;
76474;3085.0;6624.0;4648.7;22570.0;-14.4;19190.0;26920.0
76475;2502.0;6205.0;4148.0;28970.0;-19.7;24330.0;31080.0
76476;4289.0;10201.0;6874.1;22750.0;-14.6;23170.0;26380.0
76477;184.0;479.0;318.7;26510.0;;;
76478;71.0;186.0;120.7;22720.0;;;
76479;57.0;136.0;90.0;17050.0;;;
76480;173.0;413.0;281.5;22750.0;;;
76481;2454.0;6367.0;4197.7;29440.0;-19.2;;30490.0
76482;1472.0;3315.0;2305.1;24940.0;-15.8;;25690.0
76483;108.0;272.0;178.4;22610.0;;;
76484;4602.0;10580.0;7160.3;20400.0;-12.7;19110.0;23910.0
76485;101.0;254.0;168.2;24110.0;;;
76486;369.0;804.0;560.7;23850.0;;;
76487;135.0;309.0;213.0;21990.0;;;
76488;202.0;538.0;345.5;21760.0;;;
76489;186.0;523.0;331.9;27890.0;;;
76490;444.0;1069.0;722.8;21060.0;;;
76491;249.0;635.0;418.5;24370.0;;;
76492;211.0;460.0;324.1;24480.0;;;
76493;175.0;404.0;278.1;22420.0;;;
76494;220.0;594.0;388.9;26630.0;;;
76495;2780.0;5925.0;4162.3;21290.0;-13.6;19420.0;23140.0
76497;3690.0;8318.0;5700.1;21220.0;-13.2;20490.0;25700.0
76498;9943.0;21569.0;14937.7;18940.0;-12.1;19690.0;22730.0
76499;465.0;1159.0;764.1;25070.0;;;
76500;193.0;467.0;315.4;20720.0;;;
76501;53.0;142.0;92.1;26010.0;;;
76502;195.0;534.0;343.2;26170.0;;;
76503;503.0;1284.0;848.9;26740.0;;;
76504;56.0;130.0;89.8;22610.0;;;
76505;;;;;;;
76506;181.0;480.0;311.0;21490.0;;;
76507;355.0;770.0;541.4;22210.0;;;
76508;179.0;477.0;309.3;25390.0;;;
76509;717.0;1835.0;1215.0;28900.0;;;
76510;88.0;231.0;151.1;21970.0;;;
76511;63.0;151.0;101.9;20050.0;;;
76512;;;;;;;
76513;233.0;597.0;397.8;28870.0;;;
76514;399.0;1054.0;684.7;25930.0;;;
76515;261.0;533.0;383.4;24580.0;;;
76516;182.0;417.0;289.3;22900.0;;;
76517;1270.0;3169.0;2132.8;30410.0;-20.2;;32180.0
76518;203.0;525.0;343.6;23770.0;;;
76519;;;;;;;
76520;257.0;568.0;397.3;21740.0;;;
76521;57.0;155.0;100.3;23600.0;;;
76522;508.0;1374.0;888.8;27260.0;;;
76523;78.0;169.0;118.5;20450.0;;;
76524;61.0;152.0;99.9;21910.0;;;
76526;68.0;183.0;117.7;21880.0;;;
76527;197.0;450.0;307.5;19580.0;;;
76528;242.0;581.0;395.1;21360.0;;;
76529;123.0;309.0;205.1;23960.0;;;
76530;90.0;202.0;140.1;21950.0;;;
76531;122.0;326.0;212.1;25260.0;;;
76532;285.0;774.0;506.4;24120.0;;;
76533;605.0;1633.0;1049.7;26270.0;;;
76534;455.0;1148.0;758.3;25160.0;;;
76535;205.0;509.0;339.2;22740.0;;;
76536;491.0;1221.0;814.6;26060.0;;;
76537;66.0;179.0;113.8;19340.0;;;
76538;108.0;252.0;173.4;23320.0;;;
76540;49611.0;90081.0;67107.9;21330.0;-17.9;19360.0;28160.0
76541;585.0;1515.0;996.0;28540.0;;;
76542;102.0;265.0;173.6;22230.0;;;
76543;224.0;605.0;389.6;24750.0;;;
76544;100.0;229.0;157.6;21590.0;;;
76545;829.0;1798.0;1266.8;23910.0;;;
76546;114.0;303.0;195.8;21290.0;;;
76547;280.0;801.0;504.6;25500.0;;;
76548;346.0;725.0;514.5;23600.0;;;
76549;62.0;153.0;102.4;27290.0;;;
76550;514.0;1238.0;842.2;25060.0;;;
76551;336.0;858.0;565.5;27440.0;;;
76552;3329.0;7175.0;5069.4;32880.0;-25.6;28100.0;34440.0
76553;121.0;292.0;196.0;20350.0;;;
76554;128.0;337.0;219.3;24540.0;;;
76555;322.0;811.0;539.0;27160.0;;;
76556;416.0;1134.0;728.4;24750.0;;;
76557;554.0;1411.0;929.3;23650.0;;;
76558;439.0;1149.0;747.3;26240.0;;;
76559;203.0;538.0;348.5;23850.0;;;
76560;392.0;1013.0;668.0;26210.0;;;
76561;3609.0;7536.0;5325.6;21590.0;-12.8;21540.0;24950.0
76562;353.0;867.0;585.3;23650.0;;;
76563;482.0;1304.0;848.8;26120.0;;;
76564;92.0;185.0;135.4;23280.0;;;
76565;504.0;1177.0;805.9;24630.0;;;
76566;259.0;655.0;430.1;22700.0;;;
76567;78.0;189.0;127.8;21710.0;;;
76568;250.0;631.0;422.1;25050.0;;;
76569;82.0;223.0;144.0;21430.0;;;
76570;92.0;220.0;149.3;24210.0;;;
76571;268.0;670.0;447.3;25470.0;;;
76572;62.0;121.0;88.8;19910.0;;;
76573;191.0;482.0;319.9;24370.0;;;
76574;240.0;629.0;411.9;23620.0;;;
76575;10933.0;27189.0;17894.1;18910.0;-11.7;19080.0;23700.0
76576;490.0;1196.0;797.9;22430.0;;;
76577;232.0;614.0;400.9;24030.0;;;
76578;108.0;234.0;164.5;21120.0;;;
76580;352.0;914.0;602.6;29800.0;;;
76581;146.0;399.0;257.4;24490.0;;;
76582;111.0;260.0;178.5;23940.0;;;
76583;112.0;319.0;200.8;25810.0;;;
76584;91.0;235.0;154.7;21360.0;;;
76585;146.0;399.0;255.9;23750.0;;;
76586;258.0;668.0;435.7;27130.0;;;
76587;282.0;717.0;478.8;23810.0;;;
76588;203.0;505.0;336.1;21850.0;;;
76589;75.0;192.0;124.9;24330.0;;;
76590;146.0;368.0;242.3;23380.0;;;
76591;1194.0;3058.0;2014.4;27720.0;-18.2;;29100.0
76592;317.0;813.0;541.8;25290.0;;;
76593;234.0;669.0;422.9;25000.0;;;
76594;556.0;1352.0;914.9;27660.0;;;
76595;733.0;1888.0;1250.9;27050.0;;;
76596;581.0;1512.0;993.3;27790.0;;;
76597;306.0;690.0;476.0;20980.0;;;
76598;209.0;486.0;334.5;21900.0;;;
76599;1588.0;3544.0;2452.8;24510.0;-15.1;;26660.0
76600;764.0;1745.0;1204.1;24030.0;;;
76601;93.0;238.0;155.5;23040.0;;;
76602;243.0;584.0;393.2;22470.0;;;
76603;179.0;491.0;316.2;23260.0;;;
76604;83.0;205.0;135.9;26370.0;;;
76605;216.0;465.0;328.7;24530.0;;;
76606;75.0;190.0;125.2;21060.0;;;
76608;791.0;2044.0;1343.5;25590.0;-14.8;;26080.0
76609;137.0;366.0;236.8;27120.0;;;
76610;670.0;1558.0;1067.8;23240.0;;;
76611;117.0;305.0;202.4;26760.0;;;
76612;90.0;242.0;156.7;20340.0;;;
76613;299.0;679.0;467.3;21180.0;;;
76614;615.0;1518.0;1021.9;32010.0;;;
76615;250.0;655.0;426.3;26820.0;;;
76616;596.0;1586.0;1036.2;29720.0;;;
76617;680.0;1730.0;1159.7;36360.0;;;
76618;3861.0;9649.0;6413.9;23230.0;-14.3;21310.0;24730.0
76619;117.0;282.0;190.8;24120.0;;;
76620;113.0;295.0;193.5;23560.0;;;
76621;428.0;1125.0;737.7;24060.0;;;
76622;123.0;304.0;204.4;26790.0;;;
76623;46.0;100.0;70.0;20850.0;;;
76624;1700.0;3675.0;2580.1;21530.0;-12.6;20770.0;23120.0
76626;164.0;427.0;281.2;26260.0;;;
76627;606.0;1639.0;1059.0;25890.0;;;
76628;344.0;906.0;589.0;23430.0;;;
76629;103.0;287.0;181.1;22160.0;;;
76630;91.0;224.0;149.4;23460.0;;;
76631;529.0;1284.0;864.1;25090.0;;;
76632;141.0;338.0;227.8;21850.0;;;
76634;355.0;907.0;594.4;26100.0;;;
76635;;;;;;;
76636;981.0;2326.0;1580.5;25000.0;-14.9;;26650.0
76637;421.0;846.0;611.9;23200.0;;;
76638;445.0;1074.0;732.3;24680.0;;;
76640;3594.0;8063.0;5560.2;21990.0;-13.2;21840.0;25210.0
76641;84.0;197.0;134.3;27140.0;;;
76642;112.0;258.0;177.3;20520.0;;;
76644;328.0;828.0;551.4;22780.0;;;
76645;59.0;145.0;95.9;18780.0;;;
76646;234.0;614.0;403.1;22290.0;;;
76647;2014.0;4435.0;3072.0;24950.0;-16.8;21860.0;26760.0
76648;1014.0;2084.0;1485.6;19530.0;-13.7;;22480.0
76649;239.0;582.0;387.9;21920.0;;;
76650;438.0;1239.0;793.2;26780.0;;;
76651;69.0;144.0;103.1;21080.0;;;
76652;281.0;720.0;473.1;21160.0;;;
76653;138.0;360.0;234.9;21720.0;;;
76654;162.0;450.0;290.1;24360.0;;;
76655;1878.0;3527.0;2621.6;21390.0;-14.1;20560.0;24400.0
76656;289.0;692.0;463.9;21610.0;;;
76657;439.0;1224.0;778.3;26950.0;;;
76658;257.0;722.0;462.7;29280.0;;;
76660;305.0;783.0;517.5;25460.0;;;
76662;44.0;110.0;71.8;22210.0;;;
76663;469.0;973.0;692.4;22220.0;;;
76664;93.0;264.0;167.0;25440.0;;;
76665;178.0;458.0;299.8;21860.0;;;
76666;157.0;416.0;269.6;22260.0;;;
76667;149.0;366.0;243.4;25180.0;;;
76668;140.0;372.0;239.3;25550.0;;;
76669;168.0;432.0;285.2;25040.0;;;
76670;367.0;902.0;606.2;26220.0;;;
76671;65.0;165.0;108.9;20300.0;;;
76672;411.0;947.0;653.6;19630.0;;;
76673;416.0;1126.0;729.8;26930.0;;;
76675;397.0;1053.0;684.2;25000.0;;;
76676;202.0;492.0;328.9;21540.0;;;
76677;137.0;342.0;225.7;19350.0;;;
76678;344.0;827.0;556.7;22100.0;;;
76679;39.0;101.0;66.6;21330.0;;;
76680;66.0;162.0;109.2;21320.0;;;
76681;13037.0;27015.0;19122.6;21230.0;-13.6;19510.0;25270.0
76682;278.0;715.0;467.3;25290.0;;;
76683;176.0;427.0;288.6;23960.0;;;
76684;489.0;1279.0;836.3;24720.0;;;
76685;270.0;689.0;450.7;22340.0;;;
76686;192.0;521.0;336.3;21450.0;;;
76688;161.0;404.0;266.3;23940.0;;;
76689;158.0;388.0;258.8;22140.0;;;
76690;247.0;642.0;420.3;22650.0;;;
76691;90.0;205.0;142.4;23430.0;;;
76692;110.0;282.0;186.8;22500.0;;;
76693;279.0;695.0;468.9;26800.0;;;
76694;55.0;143.0;93.2;23030.0;;;
76695;104.0;261.0;175.2;23720.0;;;
76697;331.0;810.0;541.8;23410.0;;;
76698;214.0;504.0;340.6;21090.0;;;
76699;157.0;428.0;275.7;22370.0;;;
76700;626.0;1468.0;994.8;21170.0;;;
76702;327.0;809.0;539.2;24890.0;;;
76703;92.0;211.0;146.5;23840.0;;;
76705;979.0;2338.0;1573.8;23500.0;-14.1;;27170.0
76706;265.0;715.0;459.1;23290.0;;;
76707;490.0;1212.0;814.7;24610.0;;;
76708;305.0;707.0;488.2;24820.0;;;
76709;2162.0;4529.0;3216.2;20610.0;-11.6;19920.0;22880.0
76710;49.0;110.0;76.9;25830.0;;;
76711;2341.0;4439.0;3275.1;18610.0;-11.2;19260.0;21230.0
76712;351.0;958.0;614.0;23570.0;;;
76714;306.0;815.0;528.0;27770.0;;;
76715;238.0;606.0;398.5;25090.0;;;
76716;619.0;1613.0;1062.0;25370.0;;;
76717;283.0;682.0;463.9;25200.0;;;
76718;551.0;1369.0;916.8;25830.0;;;
76719;399.0;814.0;586.4;21310.0;;;
76720;500.0;983.0;720.5;26970.0;;;
76721;132.0;326.0;218.5;23010.0;;;
76723;165.0;446.0;285.3;22600.0;;;
76724;54.0;128.0;88.0;23920.0;;;
76725;204.0;579.0;368.4;25220.0;;;
76726;125.0;339.0;220.2;23460.0;;;
76727;437.0;1105.0;734.9;23320.0;;;
76728;461.0;1246.0;801.8;26730.0;;;
76730;53.0;137.0;89.4;23260.0;;;
76731;73.0;185.0;122.8;19980.0;;;
76732;101.0;252.0;166.6;23000.0;;;
76733;88.0;217.0;147.1;23390.0;;;
76734;154.0;432.0;278.6;27280.0;;;
76735;283.0;512.0;391.1;24280.0;;;
76736;133.0;275.0;196.6;23670.0;;;
76737;226.0;603.0;395.6;23640.0;;;
76738;284.0;743.0;485.3;25920.0;;;
76739;247.0;546.0;381.8;21600.0;;;
76740;197.0;560.0;357.8;26560.0;;;
76741;116.0;319.0;205.5;26240.0;;;
76743;727.0;1775.0;1191.7;24790.0;;;
76744;89.0;185.0;133.2;20860.0;;;
76745;75.0;196.0;127.6;22270.0;;;
76746;90.0;205.0;140.6;21980.0;;;
76747;120.0;347.0;219.6;26550.0;;;
76748;295.0;646.0;452.2;21720.0;;;
76749;141.0;334.0;227.7;20610.0;;;
76750;466.0;1022.0;715.9;22570.0;;;
76751;521.0;1245.0;842.1;22020.0;;;
76752;1188.0;2504.0;1771.0;21500.0;-13.4;;22540.0
76753;484.0;1246.0;816.1;27890.0;;;
76754;353.0;705.0;516.2;22180.0;;;
76755;211.0;533.0;355.1;23180.0;;;
76756;87.0;239.0;153.4;29490.0;;;
76757;243.0;634.0;413.0;23580.0;;;
76758;5562.0;10910.0;7947.8;21300.0;-14.0;19220.0;23960.0
76759;175.0;424.0;286.1;23770.0;;;
77001;490.0;1249.0;832.5;30970.0;;;
77002;302.0;757.0;503.6;26310.0;;;
77003;148.0;357.0;241.3;28400.0;;;
77004;128.0;314.0;207.9;28400.0;;;
77005;1246.0;3243.0;2124.0;29060.0;-21.2;;32640.0
77006;372.0;944.0;629.1;31050.0;;;
77007;145.0;388.0;254.5;28190.0;;;
77008;371.0;1197.0;725.7;20940.0;;;
77009;53.0;128.0;85.4;25060.0;;;
77010;361.0;923.0;609.9;26780.0;;;
77011;203.0;510.0;339.6;25570.0;;;
77012;111.0;293.0;191.8;25100.0;;;
77013;142.0;362.0;240.4;29020.0;;;
77014;6496.0;13091.0;9386.1;24160.0;-18.1;24050.0;29420.0
77015;45.0;112.0;74.1;22730.0;;;
77016;672.0;1510.0;1044.1;21340.0;;;
77018;2568.0;7187.0;4590.4;26990.0;-19.1;21920.0;30940.0
77019;147.0;369.0;245.0;23710.0;;;
77020;248.0;656.0;426.8;26340.0;;;
77021;67.0;157.0;109.3;26060.0;;;
77022;604.0;1361.0;950.3;37280.0;;;
77023;122.0;337.0;212.1;26300.0;;;
77024;135.0;334.0;222.2;24850.0;;;
77025;376.0;903.0;614.2;23620.0;;;
77026;147.0;402.0;261.9;23390.0;;;
77027;428.0;1035.0;697.9;22800.0;;;
77029;81.0;199.0;131.9;24810.0;;;
77030;314.0;830.0;545.8;23800.0;;;
77031;351.0;969.0;625.2;27440.0;;;
77032;347.0;910.0;596.1;23480.0;;;
77033;76.0;234.0;145.9;25580.0;;;
77034;308.0;751.0;505.2;28250.0;;;
77035;233.0;571.0;385.9;26060.0;;;
77036;53.0;142.0;91.8;27790.0;;;
77037;2414.0;6094.0;4044.9;33500.0;-23.5;27910.0;36840.0
77038;173.0;388.0;271.3;33530.0;;;
77039;422.0;1088.0;720.8;31310.0;;;
77040;1394.0;3659.0;2406.6;29200.0;-19.1;;33600.0
77041;117.0;272.0;189.0;29860.0;;;
77042;1309.0;3433.0;2252.0;25070.0;-16.0;;28290.0
77043;143.0;367.0;242.6;25300.0;;;
77044;349.0;858.0;573.2;26870.0;;;
77045;273.0;685.0;457.4;24030.0;;;
77046;151.0;357.0;242.6;25030.0;;;
77047;622.0;1663.0;1072.4;27400.0;;;
77048;1189.0;2869.0;1940.9;29150.0;-24.9;;33800.0
77049;332.0;861.0;566.9;29300.0;;;
77050;226.0;544.0;371.9;23910.0;;;
77051;994.0;2084.0;1475.2;20690.0;-12.7;;23940.0
77052;139.0;398.0;252.5;28470.0;;;
77053;7819.0;17504.0;11998.9;25040.0;-16.8;23790.0;29730.0
77054;315.0;811.0;534.4;23650.0;;;
77055;1942.0;4688.0;3104.4;22750.0;-15.0;24490.0;29010.0
77056;71.0;155.0;108.0;24360.0;;;
77057;195.0;551.0;342.1;21720.0;;;
77058;10695.0;27432.0;17990.9;26270.0;-20.2;25590.0;31760.0
77059;263.0;742.0;478.8;34890.0;;;
77060;339.0;774.0;530.2;26030.0;;;
77061;993.0;2347.0;1604.3;23840.0;-14.9;;26350.0
77062;193.0;496.0;328.8;29680.0;;;
77063;515.0;1289.0;858.2;26850.0;;;
77065;490.0;1231.0;822.2;30920.0;;;
77066;120.0;291.0;195.1;24510.0;;;
77067;4168.0;11062.0;7171.3;27030.0;-17.3;25690.0;32310.0
77068;100.0;227.0;156.9;26430.0;;;
77069;898.0;2216.0;1479.8;27330.0;-26.1;;31480.0
77070;556.0;1424.0;937.6;24550.0;;;
77071;352.0;868.0;584.2;25760.0;;;
77072;247.0;649.0;424.1;23400.0;;;
77073;233.0;575.0;387.8;27540.0;;;
77075;588.0;1465.0;975.9;28210.0;;;
77076;289.0;751.0;495.8;24330.0;;;
77077;420.0;1039.0;693.2;25570.0;;;
77078;525.0;1415.0;912.2;24710.0;;;
77079;2667.0;5994.0;4125.2;21180.0;-13.5;20430.0;25380.0
77080;83.0;228.0;145.1;25090.0;;;
77081;262.0;732.0;461.6;26330.0;;;
77082;339.0;798.0;542.0;26650.0;;;
77083;9381.0;23163.0;15353.0;23750.0;-17.3;21120.0;30090.0
77084;483.0;1293.0;840.7;25770.0;;;
77085;1420.0;4038.0;2532.6;27450.0;-18.0;;32200.0
77086;531.0;1371.0;904.6;25220.0;;;
77087;71.0;183.0;118.3;29010.0;;;
77088;918.0;2245.0;1500.5;24530.0;-15.4;;28070.0
77089;348.0;931.0;606.2;27110.0;;;
77090;87.0;241.0;156.1;25070.0;;;
77091;157.0;472.0;293.3;30250.0;;;
77093;177.0;411.0;280.9;20800.0;;;
77094;98.0;283.0;178.5;28430.0;;;
77095;584.0;1507.0;985.1;28060.0;;;
77096;1052.0;2641.0;1759.9;31160.0;-22.0;;34960.0
77097;111.0;313.0;200.4;23660.0;;;
77098;142.0;374.0;247.0;24310.0;;;
77099;1351.0;3093.0;2122.4;22160.0;-14.3;21140.0;25080.0
77100;1736.0;4192.0;2836.2;26670.0;-16.5;;29930.0
77101;408.0;1028.0;676.7;24140.0;;;
77102;69.0;178.0;117.9;25410.0;;;
77103;86.0;211.0;142.4;27950.0;;;
77104;248.0;689.0;441.1;30620.0;;;
77106;386.0;1005.0;661.7;25380.0;;;
77107;1346.0;3259.0;2181.3;26440.0;-17.6;23060.0;30020.0
77108;21809.0;56392.0;36798.5;23830.0;-17.0;23050.0;29850.0
77109;667.0;1652.0;1097.9;23080.0;;;
77110;133.0;308.0;212.3;26660.0;;;
77111;2834.0;7157.0;4670.1;27230.0;-20.2;25860.0;33040.0
77112;113.0;259.0;177.1;26950.0;;;
77113;368.0;1042.0;666.1;23460.0;;;
77114;1526.0;3943.0;2590.9;28480.0;-19.4;;33680.0
77115;227.0;535.0;364.2;24350.0;;;
77116;547.0;1385.0;917.1;24430.0;;;
77117;353.0;891.0;590.0;23110.0;;;
77118;5087.0;12180.0;8211.2;27510.0;-18.8;24300.0;31570.0
77119;97.0;256.0;167.9;25330.0;;;
77120;217.0;588.0;381.5;23200.0;;;
77121;1233.0;3355.0;2169.0;26810.0;-17.5;;31380.0
77122;8698.0;22249.0;14575.4;24650.0;-16.4;23650.0;30800.0
77123;239.0;619.0;413.2;26040.0;;;
77124;637.0;1692.0;1108.9;31060.0;;;
77125;556.0;1418.0;939.8;29670.0;;;
77126;639.0;1695.0;1103.6;25660.0;;;
77127;649.0;1549.0;1047.2;26930.0;;;
77128;772.0;1976.0;1310.4;28840.0;;;
77129;215.0;552.0;363.8;24540.0;;;
77130;195.0;539.0;344.1;25710.0;;;
77131;7034.0;15127.0;10549.9;21030.0;-13.9;20120.0;26020.0
77132;1207.0;3123.0;2059.8;30190.0;-20.3;;32770.0
77133;95.0;224.0;154.6;25930.0;;;
77134;59.0;157.0;103.6;25580.0;;;
77135;554.0;1585.0;1002.2;26530.0;;;
77136;74.0;176.0;120.6;32790.0;;;
77137;96.0;256.0;165.3;21940.0;;;
77138;217.0;573.0;373.9;27640.0;;;
77139;2563.0;7049.0;4514.7;26930.0;-17.7;23070.0;31180.0
77140;110.0;270.0;180.3;26040.0;;;
77141;412.0;1206.0;752.2;27100.0;;;
77142;2102.0;4908.0;3326.1;26890.0;-18.2;23060.0;30950.0
77143;1847.0;5282.0;3324.2;24800.0;-15.6;;30780.0
77144;145.0;423.0;268.2;27290.0;;;
77145;246.0;621.0;411.3;28400.0;;;
77146;821.0;2122.0;1396.8;30400.0;-19.6;;33300.0
77147;282.0;692.0;464.8;24860.0;;;
77148;664.0;1702.0;1120.3;23830.0;;;
77150;167.0;452.0;292.2;26400.0;;;
77151;119.0;294.0;195.6;25270.0;;;
77152;8798.0;21251.0;14131.0;20310.0;-14.7;20430.0;26750.0
77153;4309.0;11397.0;7339.0;25560.0;-16.7;24410.0;30560.0
77154;449.0;1270.0;796.5;27550.0;;;
77155;1334.0;3569.0;2312.9;26590.0;-17.6;;30860.0
77156;377.0;914.0;613.1;24720.0;;;
77157;127.0;308.0;205.8;25080.0;;;
77158;92.0;202.0;139.6;23540.0;;;
77159;1157.0;2730.0;1849.4;23170.0;-14.4;;25510.0
77161;319.0;773.0;520.2;26610.0;;;
77162;444.0;1166.0;760.5;25380.0;;;
77163;134.0;374.0;235.4;26010.0;;;
77164;210.0;545.0;357.5;25160.0;;;
77165;233.0;618.0;401.8;28120.0;;;
77167;125.0;321.0;210.5;24590.0;;;
77168;918.0;2223.0;1493.5;22690.0;-15.5;;26190.0
77169;2762.0;7125.0;4653.1;26240.0;-17.4;27520.0;32190.0
77171;2567.0;6125.0;4130.8;27620.0;-18.0;23040.0;30740.0
77172;365.0;922.0;611.6;24000.0;;;
77173;300.0;816.0;525.4;25840.0;;;
77174;238.0;576.0;390.2;24140.0;;;
77175;1112.0;3280.0;2047.7;29590.0;-18.6;;35290.0
77176;1171.0;3045.0;1977.2;24820.0;-15.7;;29210.0
77177;466.0;1157.0;768.5;28690.0;;;
77178;208.0;519.0;346.5;26090.0;;;
