median_income,nb_households,median_price_m2,predicted_price,residual_error,insee_code,commune,dept_code
23170.0,516.0,2196.969696969697,2076.6803840622088,120.28931290748824,30182,MONTPEZAT,30
21510.0,616.0,3460.3174603174602,2855.4158752584085,604.9015850590517,30184,MOUSSAC,30
24470.0,497.0,1679.839633447881,2248.907064523878,-569.0674310759971,30191,ORSAN,30
27310.0,1772.0,2668.9655172413795,2786.2892675652315,-117.32375032385198,30209,PUJAUT,30
20870.0,2312.0,2623.3077094474156,2318.0723757491196,305.235333698296,30221,ROQUEMAURE,30
18480.0,314.0,2078.356164383562,1762.5198623137833,315.83630206977864,30237,SAINT-BRES,30
20610.0,3272.0,2242.6470588235297,2142.3032086887406,100.34385013478914,30243,SAINT-CHRISTOL-LES-ALES,30
20870.0,1256.0,2360.0,2148.278337542383,211.72166245761719,30255,SAINT-GENIES-DE-MALGOIRES,30
21910.0,769.0,2114.0,2146.875046232978,-32.87504623297809,30257,SAINT-GERVASY,30
24980.0,426.0,1952.5942028985507,1863.7851091178354,88.80909378071533,30260,SAINT-HILAIRE-D OZILHAN,30
23200.0,598.0,2500.0,2442.4164639943847,57.583536005615315,30273,SAINT-JULIEN-DE-PEYROLAS,30
25430.0,1153.0,2951.449275362319,2939.88738552263,11.561889839688774,30278,SAINT-LAURENT-DES-ARBRES,30
20860.0,348.0,2166.6666666666665,1528.1389633089118,638.5277033577547,30303,SAINT-VICTOR-DE-MALCAP,30
20190.0,2218.0,2812.5,2422.9810166534908,389.51898334650923,30321,SOMMIERES,30
24350.0,776.0,1963.6363636363637,2283.8879873803735,-320.25162374400975,30331,TRESQUES,30
23420.0,261.0,3301.5866666666666,2782.824934579328,518.7617320873387,30340,VALLIGUIERES,30
23130.0,800.0,3461.5384615384614,2830.582368243712,630.9560932947493,30346,VERS PONT DU GARD,30
25330.0,837.0,3045.977722772277,2813.594892337827,232.38283043445017,30352,VILLEVIEILLE,30
23980.0,394.0,2492.1875,2319.8838243178366,172.30367568216343,30355,SAINT-PAUL-LES-FONTS,30
22050.0,294.0,1409.0425531914893,1626.7234774990793,-217.68092430758998,31031,AUSSON,31
20320.0,1373.0,2059.775280898876,1851.5495429729376,208.22573792593857,31042,BAGNERES-DE-LUCHON,31
28580.0,7587.0,3833.4287503684054,3858.320127774359,-24.89137740595379,31044,BALMA,31
23880.0,1140.0,2065.5737704918033,2119.461063916193,-53.887293424389554,31065,BERAT,31
23110.0,1782.0,2356.6666666666665,2218.033281615458,138.63338505120873,31066,BESSIERES,31
25540.0,2576.0,3186.813186813187,2934.5964105398534,252.21677627333338,31091,BRUGUIERES,31
25560.0,1190.0,2421.0526315789475,2473.4627482314427,-52.41011665249516,31094,BUZET-SUR-TARN,31
25080.0,7193.0,3251.8518518518517,3407.332736163939,-155.48088431208726,31113,CASTANET TOLOSAN,31
23690.0,16944.0,3060.227272727273,3810.343361599518,-750.1160888722452,31149,COLOMIERS,31
27000.0,1061.0,2712.777777777778,2706.3832025012325,6.394575276545311,31160,DAUX,31
25650.0,5257.0,2840.1041666666665,3092.2326204584306,-252.12845379176406,31187,FONSORBES,31
19930.0,812.0,1533.8577291381669,1600.5259446866871,-66.66821554852027,31239,L ISLE-EN-DODON,31
24260.0,2530.0,2412.3711340206187,2444.292362399133,-31.921228378514115,31248,LABARTHE SUR LEZE,31
27650.0,916.0,3334.2640186915887,3106.119475387662,228.14454330392664,31297,LEVIGNAC SUR SAVE,31
21030.0,492.0,1529.4117647058824,1494.6690446217506,34.74272008413186,31315,MANE,31
20820.0,245.0,879.6296296296297,1442.49973319634,-562.8701035667103,31316,MARIGNAC,31
24160.0,1003.0,2640.3633004926105,2445.5028276842227,194.86047280838784,31345,MIREMONT,31
28060.0,728.0,2830.654761904762,2899.0157739700544,-68.36101206529247,31356,MONTAIGUT SUR SAVE,31
26350.0,415.0,1800.0,1847.9220381464052,-47.92203814640516,31374,MONTESQUIEU LAURAGAIS,31
27080.0,693.0,2732.6388888888887,2748.4959725241783,-15.857083635289655,31384,MONTLAUR,31
24210.0,1661.0,2118.9473684210525,2317.5361314367256,-198.58876301567307,31396,NAILLOUX,31
29830.0,1057.0,3325.3571428571427,3331.5901624634553,-6.2330196063126095,31409,PECHABOU,31
28470.0,2712.0,2971.603773584906,3030.828030700399,-59.22425711549295,31445,QUINT,31
25830.0,1879.0,3476.190476190476,3246.2281732796464,229.96230291082975,31460,ROQUETTES,31
24740.0,630.0,2760.9463877084017,2673.872992569481,87.07339513892066,31475,ST CLAR DE RIVIERE,31
30230.0,1002.0,2948.6910869565218,3110.1828293978756,-161.49174244135384,31480,STE FOY D AIGREFEUILLE,31
23990.0,647.0,2737.78125,1626.5568356334559,1111.2244143665441,31486,ST HILAIRE,31
24280.0,792.0,2757.1428571428573,2556.8523900599407,200.29046708291662,31516,ST SAUVEUR,31
22130.0,983.0,2637.6262626262624,2426.0756312189155,211.55063140734683,31517,ST SULPICE SUR LEZE,31
23830.0,3680.0,2494.8132780082988,2682.256132154203,-187.44285414590422,31547,SEYSSES,31
22140.0,222023.0,3409.090909090909,3352.729268681707,56.36164040920221,31555,TOULOUSE,31
27930.0,5679.0,2938.290598290598,3159.9966213169687,-221.70602302637053,31561,L UNION,31
46720.0,488.0,3214.6464646464647,3483.947759761775,-269.3012951153105,31575,VIEILLE TOULOUSE,31
23580.0,2164.0,2646.3414634146343,2502.2937571076836,144.04770630695066,31582,VILLEFRANCHE-DE-LAURAGAIS,31
21150.0,2752.0,1937.2395833333335,2174.663404742987,-237.42382140965356,31584,VILLEMUR SUR TARN,31
24650.0,748.0,1553.3625730994152,1787.409627468339,-234.0470543689239,31585,VILLENEUVE DE RIVIERE,31
19960.0,535.0,1143.75,1195.7186087539887,-51.96860875398875,32079,CASTELNAU D'AUZAN LABARRERE,32
19750.0,3145.0,1125.0,1597.0396975852352,-472.0396975852352,32107,CONDOM,32
19780.0,1894.0,1403.9408866995075,1494.49667482118,-90.55578812167255,32119,EAUZE,32
22200.0,1389.0,1481.8019205422709,1589.3219522384682,-107.5200316961973,32147,GIMONT,32
22130.0,1009.0,1561.7623762376238,2030.7714058651272,-469.0090296275034,32213,LOMBEZ,32
19090.0,951.0,1401.5857142857142,1412.522089169111,-10.936374883396866,32296,NOGARO,32
24050.0,523.0,1960.7843137254902,2139.6172028121346,-178.8328890866444,32331,PREIGNAN,32
22670.0,246.0,1746.6603053435115,2324.748046220769,-578.0877408772576,32345,LA ROMIEU,32
21850.0,506.0,1118.2529520557691,1311.976357414149,-193.72340535837998,32426,SEISSAN,32
24030.0,213.0,1981.3187855787478,1831.7571559129726,149.56162966577517,32448,TOUGET,32
20500.0,532.0,1131.7541613316262,1265.494920040922,-133.74075870929573,32459,VALENCE-SUR-BAISE,32
21780.0,6960.0,2571.4387464387464,2572.6760059396884,-1.2372595009419456,33003,AMBARES-ET-LAGRAVE,33
20490.0,1330.0,2140.9523809523807,1912.296343508011,228.65603744436976,33004,AMBES,33
24030.0,527.0,2481.4814814814813,2368.926568626749,112.55491285473227,33007,ARBANATS,33
27250.0,1546.0,2920.0,3006.299881119219,-86.29988111921921,33012,ARSAC,33
24380.0,3736.0,3287.5,2961.844655595217,325.65534440478314,33013,ARTIGUES-PRES-BORDEAUX,33
23240.0,1448.0,2536.840523975484,2444.8183893357796,92.02213463970429,33018,VAL DE VIRVEE,33
24460.0,1180.0,2636.7881198467076,2776.699279630737,-139.91115978402922,33022,AVENSAN,33
23020.0,778.0,1480.5194805194806,1635.4835142325603,-154.96403371307974,33047,BERSON,33
25370.0,1023.0,2384.8781937017234,2462.329527642319,-77.45133394059576,33049,BEYCHAC-ET-CAILLEAU,33
28180.0,1204.0,3169.5402298850577,3117.8510193812353,51.68921050382232,33085,CAMBLANES ET MEYNAC,33
23530.0,2012.0,2986.278195488722,2873.5231823008335,112.75501318788838,33104,CASTELNAU-DE-MEDOC,33
21270.0,966.0,1864.4859813084113,1860.5205885931216,3.9653927152896813,33114,CAVIGNAC,33
23240.0,884.0,2322.4804347826084,1770.6651204492568,551.8153143333516,33120,CERONS,33
22790.0,937.0,1775.0,1829.6453308257087,-54.6453308257087,33125,CISSAC-MEDOC,33
19970.0,399.0,1333.3333333333333,1300.3233589065171,33.00997442681614,33151,DONNEZAC,33
25170.0,1554.0,3067.7272727272725,2312.936639811472,754.7906329158004,33165,FARGUES SAINT HILAIRE,33
22360.0,367.0,1000.0,1267.9462232725325,-267.9462232725325,33182,GAURIAC,33
25670.0,10943.0,3944.4444444444443,3741.241911905041,203.20253253940336,33199,GUJAN MESTRAS,33
24990.0,1003.0,2523.2558139534885,2726.292140682261,-203.03632672877256,33219,LA LANDE DE FRONSAC,33
23040.0,948.0,2142.8571428571427,2146.5316514793353,-3.6745086221926613,33225,LANDIRAS,33
18200.0,10120.0,2932.9597343295973,2986.2712714640634,-53.31153713446611,33249,LORMONT,33
23950.0,1795.0,2645.5696202531644,2538.924778767266,106.64484148589827,33262,MACAU,33
25670.0,4499.0,3482.2830687830688,3587.920876347957,-105.63780756488813,33284,MIOS,33
23230.0,628.0,2338.4891598915992,2096.8733939652393,241.61576592635993,33290,MONTAGNE,33
19270.0,2159.0,1554.9342105263158,1542.0706203984948,12.863590127820999,33314,PAUILLAC,33
20620.0,663.0,2285.714285714286,2069.7759394518503,215.93834626243552,33315,LES PEINTURES,33
23550.0,802.0,2134.53143865515,2514.6550372079855,-380.1235985528356,33321,PEUJARD,33
24360.0,1137.0,3010.5263157894738,2815.844058042796,194.6822577466778,33334,PORTETS,33
21010.0,548.0,1904.2530788177341,1850.617740713782,53.63533810395211,33350,RAUZAN,33
24470.0,1967.0,2587.7697841726617,2517.1720151458067,70.59776902685508,33397,SAINTE EULALIE,33
25300.0,1153.0,3288.844262295082,3115.163849828235,173.68041246684697,33417,SAINTE HELENE,33
22090.0,856.0,1766.1290322580646,1602.1616396024579,163.96739265560677,33434,ST LOUIS DE MONTFERRAND,33
25480.0,2070.0,2529.990167158309,2602.1005845878135,-72.11041742950465,33483,ST SULPICE ET CAMEYRAC,33
21370.0,804.0,1806.547619047619,1697.7425647719629,108.80505427565618,33484,ST-SYMPHORIEN,33
23100.0,682.0,2266.326530612245,1911.6435108425503,354.6830197696945,33517,SOUSSANS,33
24260.0,18715.0,3753.5728338710946,3797.054673936251,-43.481840065156575,33522,TALENCE,33
24540.0,14358.0,4261.168910648715,3948.8212574321765,312.3476532165382,33529,LA TESTE-DE-BUCH,33
22980.0,350.0,1791.0,1738.587535352629,52.41246464737105,33530,TEUILLAC,33
25960.0,1213.0,2795.6989247311826,2685.8681668916765,109.83075783950608,33554,YVRAC,33
25390.0,2221.0,3265.3061224489797,3141.66048919635,123.64563325262952,33555,MARCHEPRIME,33
21720.0,771.0,2640.6481481481483,2386.544891416991,254.10325673115722,34001,ABEILHAN,34
22030.0,810.0,2290.2397260273974,2430.8269566788526,-140.58723065145523,34009,ALIGNAN DU VENT,34
25640.0,3244.0,3299.2944600562023,3418.839696593774,-119.54523653757178,34022,BAILLARGUES,34
23210.0,3602.0,4152.032520325203,3683.67152686265,468.3609934625533,34023,BALARUC LES BAINS,34
18140.0,2990.0,2026.5734265734266,1581.7533595240561,444.82006704937044,34028,BEDARIEUX,34
26010.0,2794.0,3665.3116531165315,2840.125368920073,825.1862841964585,34058,CASTRIES,34
21550.0,1086.0,1962.1953242835598,1843.8748878528108,118.32043643074894,34073,CERS,34
29020.0,752.0,4357.5,3883.758522057945,473.7414779420551,34082,COMBAILLAUX,34
19610.0,454.0,1006.3541666666667,1313.9745358917237,-307.62036922505695,34092,CRUZY,34
18210.0,234.0,1561.904761904762,1509.8160661246334,52.088695780128546,34097,FELINES-MINERVOIS,34
17450.0,2026.0,1198.6286919831223,1169.344930008818,29.283761974304298,34111,GANGES,34
26300.0,2772.0,3956.283502084574,3325.5604353820045,630.7230667025697,34120,JACOU,34
23130.0,5459.0,3236.3636363636365,3172.363726483545,63.99990988009131,34123,JUVIGNAC,34
25360.0,1393.0,3677.0708283313325,3096.9700249291755,580.100803402157,34134,LAVERUNE,34
21340.0,1570.0,1851.4382940108894,1811.7335382050278,39.70475580586162,34135,LESPIGNAN,34
21680.0,983.0,2747.985153764581,1636.4242715332448,1111.560882231336,34143,LOUPIAN,34
21260.0,3033.0,2894.2557971014494,2534.484361845405,359.77143525604424,34151,MARSILLARGUES,34
22230.0,1704.0,2899.743902439024,2056.267965659743,843.4759367792813,34161,MONTADY,34
18320.0,1884.0,1858.925,1646.0838917364247,212.84110826357528,34162,MONTAGNAC,34
24730.0,1572.0,3770.4761904761904,3314.7447613146905,455.7314291614998,34163,MONTARNAUD,34
23620.0,1162.0,1857.142857142857,1925.5291176627888,-68.38626051993174,34165,MONTBAZIN,34
22730.0,614.0,1709.95670995671,1782.7580845062103,-72.80137454950022,34173,MONTPEYROUX,34
24820.0,1223.0,3267.5289778714437,2970.919928243084,296.60904962835957,34176,MUDAISON,34
18510.0,257.0,2079.814814814815,1003.403661848911,1076.4111529659037,34187,OLARGUES,34
26950.0,4321.0,4198.162525879918,3863.102747923031,335.0597779568866,34198,PEROLS,34
22190.0,936.0,2849.4840182648404,2630.847505053431,218.63651321140924,34210,LE POUGET,34
23060.0,2545.0,2559.090909090909,2433.113887688765,125.97702140214415,34213,POUSSAN,34
20600.0,373.0,1235.4636035105832,1359.8669422193802,-124.40333870879704,34229,RIOLS,34
24650.0,1490.0,3945.7452502006954,3524.550598795645,421.19465140505054,34244,SAINT-BRES,34
19720.0,883.0,1449.2753623188405,1719.8368660945164,-270.5615037756759,34245,SAINT-CHINIAN,34
23050.0,726.0,2784.172661870504,2463.053042207407,321.1196196630967,34258,SAINT-GENIES-DE-FONTEDIT,34
21990.0,791.0,2384.1111111111113,2450.9168085310694,-66.80569741995805,34267,SAINT-JEAN-DE-FOS,34
25510.0,5703.0,3963.917525773196,3618.81657700231,345.1009487708857,34270,SAINT-JEAN-DE-VEDAS,34
24370.0,1289.0,3235.9880952380954,2953.681216844785,282.3068783933104,34272,SAINT-JUST,34
20910.0,1006.0,2631.5789473684213,2143.6335332708854,487.94541409753583,34281,SAINT-PARGOIRE,34
21430.0,625.0,2179.157920730954,2016.74508771242,162.41283301853423,34312,LA TOUR SUR ORB,34
21340.0,310.0,1609.375,1483.2121493282789,126.16285067172112,34313,TRESSAN,34
20760.0,2992.0,3668.478260869565,3021.3863936146313,647.0918672549337,34324,VALRAS-PLAGE,34
19780.0,2887.0,2422.5803896721054,2253.0693790716996,169.51101060040583,34332,VIAS,34
24010.0,3917.0,3955.3850359262733,3437.507819380214,517.8772165460591,34337,VILLENEUVE-LES-MAGUELONE,34
21200.0,1709.0,1559.0277777777778,1579.9896509107791,-20.96187313300129,35004,VAL-COUESNON,35
23260.0,1877.0,2089.918414918415,2121.4685652451053,-31.550150326690527,35006,ARGENTRE-DU-PLESSIS,35
23460.0,868.0,2886.574074074074,2668.8844638711876,217.68961020288634,35016,BAULON,35
22790.0,437.0,1512.9787234042553,1770.4213362223122,-257.4426128180569,35025,BILLE,35
24870.0,4987.0,2871.0280373831774,3038.0484584618157,-167.02042107863826,35055,CHANTEPIE,35
23310.0,370.0,2308.456349206349,2242.16408746876,66.29226173758889,35060,LA CHAPELLE DU LOU DU LAC,35
24830.0,3045.0,2450.0,2649.778926881762,-199.7789268817619,35068,CHATEAUBOURG,35
24610.0,1908.0,2276.6666833333334,2658.579195156103,-381.91251182276983,35076,CHAVAGNE,35
22720.0,2755.0,2487.2706422018346,2368.6431828685613,118.62745933327324,35085,COMBOURG,35
21700.0,2720.0,2323.5562675210253,2622.088815334167,-298.5325478131417,35095,DOL DE BRETAGNE,35
23050.0,454.0,1659.1017964071857,1902.4546902598563,-243.3528938526706,35101,DOURDAIN,35
21490.0,645.0,1980.1980198019803,1779.3810484565265,200.8169713454538,35106,ERCE-EN-LAMEE,35
24650.0,1704.0,1961.9514472455649,2315.840398433997,-353.8889511884322,35123,GOVEN,35
24040.0,2023.0,2397.04405223131,2386.968513639742,10.075538591568147,35131,L'HERMITAGE,35
23450.0,3606.0,2537.0129870129867,2577.5388912434255,-40.525904230438755,35136,JANZE,35
23730.0,860.0,972.7711901624946,2293.777369475539,-1321.0061793130446,35137,JAVENE,35
26950.0,2078.0,2735.490920743431,2791.0449696698424,-55.55404892641127,35139,LAILLE,35
24690.0,650.0,1749.4903160040776,2135.9386714160005,-386.4483554119229,35149,LASSY,35
24230.0,1492.0,2668.25665486998,2557.285985566879,110.9706693031012,35150,LECOUSSE,35
25650.0,3715.0,2634.4086021505377,2965.541288650166,-331.1326864996281,35152,LIFFRE,35
20580.0,1548.0,1634.1772151898733,1273.1265064884149,361.05070870145846,35162,LOUVIGNE-DU-DESERT,35
21890.0,1671.0,1764.7058823529412,2097.5499297003594,-332.84404734741815,35168,VAL D'ANAST,35
27620.0,1995.0,2582.73381294964,2611.0337679752115,-28.299955025571307,35177,LA MEZIERE,35
24640.0,2873.0,2333.076923076923,2754.3241999716543,-421.2472768947314,35188,MONTFORT-SUR-MEU,35
24960.0,3356.0,2762.962962962963,2778.4818312069,-15.51886824393705,35206,NOYAL-CHATILLON-SUR-SEICHE,35
22530.0,556.0,1620.6983182936833,1702.2382657183311,-81.53994742464783,35217,LE PERTRE,35
24780.0,4022.0,2533.3333333333335,2587.4917268715285,-54.158393538195014,35240,LE RHEU,35
23610.0,1705.0,2182.7838827838827,2194.0121461994263,-11.228263415543552,35251,SAINT-AUBIN-D AUBIGNE,35
22080.0,2090.0,1880.952380952381,2059.191583272622,-178.23920232024125,35257,MAEN ROCH,35
22330.0,238.0,1726.6237402015677,1733.6651701214034,-7.041429919835764,35260,SAINT-CHRISTOPHE-DES-BOIS,35
25300.0,739.0,2499.412006446414,2423.982644223547,75.42936222286698,35264,SAINT-DIDIER,35
20830.0,577.0,1205.2091963545981,1254.6632803827854,-49.45408402818725,35271,ST GEORGES DE REINTEMBAULT,35
31110.0,4264.0,4051.4,4173.440259075025,-122.040259075025,35278,SAINT-GREGOIRE,35
21730.0,6170.0,2697.5051975051974,2552.778030367714,144.72716713748332,35281,ST JACQUES DE LA LANDE,35
23170.0,1155.0,1421.7105263157896,1713.2147915175942,-291.5042652018046,35282,RIVES-DU-COUESNON,35
23490.0,25504.0,3917.5257731958764,3889.4733907466743,28.052382449202014,35288,SAINT-MALO,35
21340.0,2014.0,1890.925925925926,1893.8203958082688,-2.894469882342719,35297,SAINT-MEEN-LE-GRAND,35
23940.0,2055.0,3043.3333333333335,2933.7885663062893,109.54476702704414,35299,SAINT-MELOIR-DES-ONDES,35
25170.0,1812.0,2846.6666666666665,2757.7839161763127,88.88275049035383,35363,PONT-PEAN,35
20040.0,727.0,990.0990099009902,1119.9363684557063,-129.83735855471616,36001,AIGURANDE,36
22050.0,890.0,1066.6666666666667,1181.0031378918452,-114.33647122517846,36154,LE PECHEREAU,36
19960.0,295.0,922.4447383336483,1046.8142292359087,-124.3694909022604,36163,POULIGNY-NOTRE-DAME,36
21570.0,126.0,1014.2526964560863,1235.1463209674337,-220.8936245113474,36193,SAINTE-GEMME,36
25110.0,1073.0,3007.9545454545455,2731.2613523593964,276.6931930951491,37008,ATHEE SUR CHER,37
20570.0,741.0,1847.8260869565217,1148.4555592654679,699.3705276910539,37062,CHATEAU LA VALLIERE,37
21110.0,873.0,1174.3119266055046,1414.5976225114546,-240.28569590594998,37074,CHOUZE SUR LOIRE,37
22060.0,749.0,1503.7593984962407,1625.7912974580543,-122.03189896181357,37111,GENILLE,37
21520.0,15973.0,2643.9519469759734,2882.462387746882,-238.51044077090864,37122,JOUE LES TOURS,37
25390.0,512.0,2536.231884057971,2460.669784596256,75.5620994617152,37175,NOUZILLY,37
27830.0,1323.0,2868.840579710145,3055.460488883084,-186.61990917293906,37203,ROCHECORBON,37
24020.0,643.0,1648.2045454545455,1888.048919687091,-239.84437423254553,37217,SAINT ETIENNE DE CHIGNY,37
24090.0,1266.0,2301.587301587301,2274.114960847498,27.472340739803258,37225,SAINT MARTIN LE BEAU,37
21250.0,63318.0,2949.768810424548,2932.1759994526797,17.592810971868403,37261,TOURS,37
23010.0,788.0,2528.0898876404494,2308.2854807994067,219.8044068410427,38029,LA BATIE-MONTGASCON,38
24940.0,1434.0,3041.139695314746,2878.5894022696243,162.55029304512163,38071,CHAMP-SUR-DRAC,38
25730.0,783.0,2773.5164835164837,2507.38950338324,266.1269801332437,38076,LA CHAPELLE-DE-LA-TOUR,38
29960.0,371.0,2941.176470588235,2982.6835461119977,-41.50707552376252,38109,CHOZEAU,38
23280.0,954.0,1577.3584905660377,1712.925567508411,-135.5670769423732,38124,CORBELIN,38
24680.0,512.0,2000.0,2057.5351631709914,-57.53516317099138,38135,COURTENAY,38
25140.0,1266.0,2620.703764320786,2700.667056247994,-79.96329192720805,38148,DOLOMIEU,38
25120.0,4571.0,3381.062937062937,3396.5544668207717,-15.491529757834542,38158,EYBENS,38
26240.0,1979.0,3124.912917271408,3067.7993205417615,57.11359672964636,38189,HEYRIEUX,38
29020.0,952.0,3184.566224280752,3281.581463310357,-97.0152390296048,38215,LUZINAY,38
26880.0,936.0,3817.4533067973052,3358.081090453483,459.3722163438224,38281,NOYAREY,38
24030.0,736.0,1936.1344537815125,1993.1783694742671,-57.04391569275458,38320,PORCIEU-AMBLAGNIEU,38
22180.0,1484.0,2188.970588235294,2110.8783076512727,78.09228058402141,38332,RENAGE,38
22780.0,885.0,1886.3636363636363,1833.6625913252792,52.70104503835705,38340,LES ROCHES-DE-CONDRIEU,38
27990.0,2000.0,2352.498334443704,3152.7748189312656,-800.2764844875614,38348,RUY-MONTCEAU,38
23680.0,1106.0,2770.153546910755,2430.00787104552,340.1456758652348,38357,SAINT-ANDRE-LE-GAZ,38
24810.0,1559.0,2919.6428571428573,2758.0922600127246,161.5505971301327,38378,SAINT-CLAIR-DU-RHONE,38
28350.0,1116.0,2374.7012987012986,2649.3292698921264,-274.6279711908278,38383,SAINT-ETIENNE-DE-CROSSEY,38
23650.0,716.0,2902.497023809524,1939.9337427649432,962.5632810445807,38454,SAINT-SAUVEUR,38
26140.0,1679.0,3201.206896551724,3013.479231813819,187.72766473790534,38455,SAINT-SAVIN,38
21040.0,1321.0,1721.904761904762,1429.8581663786276,292.0465955261343,38457,SAINT-SIMEON-DE-BRESSIEUX,38
22200.0,1841.0,2528.0898876404494,2487.350081360702,40.73980627974743,38468,SALAISE-SUR-SANNE,38
20310.0,507.0,2125.3710180546364,1830.6973373491603,294.67368070547604,38499,SUSVILLE,38
25590.0,851.0,2424.5283018867926,2335.226107012746,89.30219487404656,38515,TREPT,38
28430.0,1054.0,3867.7419354838707,3562.5809528503964,305.1609826334743,38519,VALENCIN,38
26780.0,2839.0,2951.8,3075.347880937995,-123.5478809379947,38524,VARCES-ALLIERES-ET-RISSET,38
28370.0,341.0,1577.1960958296363,1909.7323916843432,-332.53629585470685,38532,VENERIEU,38
22960.0,2915.0,2797.916666666667,2512.4055041656434,285.5111625010236,38537,LA VERPILLIERE,38
19690.0,6619.0,2680.8988764044943,2760.002094324449,-79.10321791995466,38553,VILLEFONTAINE,38
26290.0,245.0,1746.218487394958,2037.3843744237572,-291.16588702879926,39131,LA CHAUX DU DOMBIEF,39
22280.0,770.0,1999.2523923444976,2117.6673397287736,-118.41494738427605,39476,SAINT-AUBIN,39
20160.0,4007.0,2179.5454545454545,2145.8519372438723,33.69351730158223,39478,SAINT-CLAUDE,39
24100.0,354.0,2084.2633057593257,1839.3860028131062,244.87730294621952,39582,VOITEUR,39
23960.0,268.0,2016.5966386554624,1986.0983669399939,30.49827171546849,40020,AURICE,40
24740.0,589.0,2305.2631578947367,2435.754638187336,-130.49148029259914,40055,BRETAGNE-DE-MARSAN,40
19890.0,591.0,1421.0526315789473,1481.2825152196322,-60.229883640684875,40102,GABARRET,40
24450.0,518.0,2893.935765168263,2592.232810965692,301.70295420257116,40123,HERM,40
21320.0,618.0,2387.0967741935483,2028.1965771930868,358.9001970004615,40132,LABATUT,40
24600.0,3130.0,4012.31884057971,3780.8786811807763,231.4401593989337,40133,LABENNE,40
22650.0,157.0,1460.5263157894738,1520.2532891275844,-59.72697333811061,40165,LUGLON,40
22020.0,430.0,1968.1560134566862,1718.1258975741252,250.03011588256095,40183,MIMBASTE,40
21800.0,516.0,1229.8245614035086,1233.9212093370304,-4.096647933521808,40194,MONTFORT-EN-CHALOSSE,40
21690.0,910.0,1205.1761850371217,1415.3078440561499,-210.13165901902812,40245,ROQUEFORT,40
22080.0,606.0,1954.208216992421,1925.4164814130754,28.79173557934564,40257,SAINTE EULALIE EN BORN,40
22370.0,895.0,2774.390243902439,2464.6028244717686,309.7874194306705,40266,ST-JULIEN-EN-BORN,40
21930.0,7091.0,2630.075757575758,2616.3813995956616,13.694357980096356,40279,ST-PAUL-LES-DAX,40
23740.0,691.0,2215.686274509804,2198.866111373774,16.82016313603026,40280,SAINT-PERDON,40
22840.0,461.0,1677.7777777777778,1844.4782700732874,-166.70049229550955,40288,SARBAZAN,40
23770.0,5851.0,3985.8490566037735,3627.1423610278066,358.70669557596693,40312,TARNOS,40
23830.0,578.0,2560.6074074074077,2487.8016675245353,72.80573988287233,40314,TERCIS LES BAINS,40
21330.0,1116.0,1621.0045662100456,1722.763831763597,-101.75926555355136,40331,VILLENEUVE-DE-MARSAN,40
22330.0,458.0,1518.1419457735246,1825.4790606785452,-307.3371149050206,41016,BILLY,41
23310.0,173.0,1231.2091503267975,1306.1284017067055,-74.91925137990802,41087,FONTAINE LES COTEAUX,41
22410.0,2063.0,1541.3890739506996,2086.5429499646098,-545.1538760139101,41106,LAMOTTE BEUVRON,41
21860.0,2810.0,1611.8055555555557,1652.204126660549,-40.39857110499338,41136,MER,41
24140.0,347.0,1447.170731707317,1639.3945373818199,-192.22380567450296,41145,MONTHOU SUR BIEVRE,41
21300.0,1860.0,1458.3333333333333,1570.8771246694905,-112.54379133615726,41149,MONTOIRE-SUR-LE-LOIR,41
23880.0,579.0,1753.2467532467533,1723.2920799042704,29.95467334248292,41155,MUIDES SUR LOIRE,41
24320.0,489.0,2272.890625,2103.9871994107775,168.90342558922248,41207,SAINT-DYE-SUR-LOIRE,41
23160.0,1185.0,1826.154052603328,2292.826037831269,-466.6719852279409,41211,SAINT GEORGES SUR CHER,41
23510.0,756.0,2250.0,2145.417329421784,104.58267057821604,42013,BELLEGARDE-EN-FOREZ,42
23020.0,1817.0,2338.855909336212,2158.72970998674,180.1261993494718,42022,BONSON,42
21690.0,637.0,1468.5714285714287,1488.399905773256,-19.828477201827354,42029,BUSSIERES,42
24710.0,1230.0,1814.4927536231885,2216.528866157567,-402.0361125343784,42069,COMMELLE-VERNAY,42
22020.0,240.0,1077.7380952380952,1303.1340173888075,-225.3959221507123,42098,FOURNEAUX,42
17020.0,3068.0,1683.6734693877552,1487.0414213575384,196.63204803021677,42183,LA RICAMARIE,42
25220.0,1564.0,3091.85393258427,2859.962599425156,231.89133315911386,42225,GENILAC,42
20810.0,758.0,1761.3636363636363,1572.068272010841,189.29536435279533,42230,SAINT-GERMAIN-LAVAL,42
25650.0,1568.0,2227.2727272727275,2261.350565092256,-34.07783781952867,42234,SAINT-HEAND,42
24840.0,388.0,1416.6232412714955,1576.8264744594555,-160.20323318796,42286,SAINT-ROMAIN-LES-ATHEUX,42
25720.0,3460.0,2778.409090909091,3112.980736899225,-334.57164599013413,42302,SORBIERS,42
23700.0,2994.0,2379.4251336898396,2603.320038563927,-223.8949048740874,42305,LA TALAUDIERE,42
24840.0,2085.0,2176.022031336992,2517.995528527516,-341.9734971905241,42332,VILLEREST,42
23170.0,494.0,1295.8333333333333,1503.030193197908,-207.19685986457466,43010,ARSAC-EN-VELAY,43
